"rep","b","theta","g","x","c","a","w","r","mu","m","ep_s","tau_s","tau_p","timestep","S","P","I_s","I_p","H","P.prop","i_s_mean","i_p_mean","H_SP","seeds"
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0,100,4.96642741859556,0.830918095294414,0.851633005625061,0.128186500908464,3.48713058316284,0.143327337193134,0.171477992900154,0.154270922289934,0.601504701558318,7.02502178324889
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.05,100,4.9495441708274,0.830472053146358,0.846099399939145,0.131379711873067,3.44530672710264,0.143679882714137,0.170944913458102,0.158198835680643,0.596072155094055,6.96742733870433
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.1,100,4.93380327732831,0.830003364907118,0.840974452862727,0.134418424392982,3.4069110756182,0.144002638607809,0.170451557468283,0.16194925234794,0.591086982455898,6.91213301149409
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.15,100,4.91904728673181,0.82951632222421,0.836202618855145,0.137319310550939,3.37146200975219,0.144299755321809,0.169992799441193,0.165541420791746,0.586487727908168,6.85891092037581
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.2,100,4.90514851040273,0.829014285537258,0.831738723804187,0.140096306378942,3.33856976300045,0.144574598775646,0.169564432563103,0.168991426110528,0.582224447022029,6.8075680856573
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.25,100,4.8920020413181,0.828499919804426,0.827545557246016,0.142761193945823,3.30791477504098,0.144829933707749,0.169162962373385,0.172312863928247,0.578256033740066,6.7579394177426
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.3,100,4.87952069395755,0.827975362057803,0.823592121530368,0.145324034590235,3.2792320193003,0.145068056803152,0.168785455208797,0.175517341758884,0.574548276006987,6.70988241189695
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.35,100,4.86763126648713,0.827442342805067,0.819852334631995,0.147793497073889,3.25229943877496,0.145290895179124,0.168429424857332,0.178614858617051,0.571072414844374,6.66327306913657
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.4,100,4.85627173286747,0.826902275497474,0.816304052954691,0.150177110047122,3.22692926844809,0.145500080462146,0.168092746423127,0.181614096970254,0.567804058735214,6.6180027146947
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.45,100,4.84538910156616,0.82635632347177,0.812928324165591,0.15248145901046,3.20296142507032,0.145697005338748,0.167773589927552,0.184522650434669,0.564722353533507,6.57397548451688
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.5,100,4.83493776037269,0.8258054507247,0.809708808219166,0.154712341913436,3.18025840316404,0.145882867307208,0.167470368461734,0.187347203603059,0.561809339262982,6.5311063164
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.55,100,4.82487818120708,0.825250460901534,0.806631323250821,0.156874893478762,3.15870128550125,0.146058702938408,0.167181697227643,0.19009367569136,0.559049445699421,6.48931932751731
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.6,100,4.81517589528658,0.824692027570513,0.803683485471749,0.158973685566704,3.13818658981728,0.146225415000984,0.16690636083688,0.19276733647472,0.556429092443623,6.44854649142503
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.65,100,4.80580067393739,0.824130717971179,0.800854420726117,0.161012808962706,3.11862375103418,0.146383794153448,0.16664328694889,0.195372900744536,0.553936368659184,6.40872654979832
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.7,100,4.79672586766099,0.823567011817557,0.798134531314395,0.162995940603459,3.09993309210948,0.146534536451767,0.166391524830579,0.197914605933205,0.55156077424867,6.36980411003606
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.75,100,4.7879278682954,0.823001316313619,0.795515305891815,0.164926399273591,3.08204417461486,0.146678257599675,0.166150227775891,0.200396276414633,0.549293008913571,6.33172889143556
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.8,100,4.77938566787106,0.822433978238724,0.792989163269286,0.166807192088956,3.06489444733994,0.146815504638724,0.165918638581539,0.202821377159271,0.547124798897868,6.29445509115819
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.85,100,4.7710804941182,0.8218652937457,0.790549323139036,0.168641053554069,3.04842813093618,0.14694676560768,0.165696077463716,0.205193058810742,0.545048753655176,6.25794084756056
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.9,100,4.76299550725209,0.821295516358105,0.788189698362868,0.170430478586832,3.0325952910928,0.147072477577851,0.165481931940263,0.207514195794684,0.54305824647589,6.22214778325643
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,0.95,100,4.75511554613215,0.82072486353854,0.785904804663472,0.172177750606132,3.01735106348513,0.147193033379342,0.165275648307376,0.209787418726162,0.541147314448215,6.18704061392277
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.7,1,100,4.74742691449539,0.820153522114775,0.78368968446375,0.173884965551093,3.00265500180015,0.147308787264532,0.165076724419053,0.212015142119647,0.539310574133047,6.1525868116695
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0,100,4.95955715691978,0.837195354934478,0.859109905774997,0.130352223892702,3.19582533524882,0.144424891906706,0.173223108151165,0.155701083533727,0.551313054803256,7.05833721004968
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.05,100,4.94460772015385,0.836746990789246,0.853952463838398,0.133334563159212,3.16039053661609,0.144731993213534,0.172703784034829,0.159348721449774,0.546652245819483,7.00419660655471
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.1,100,4.93061162927812,0.836282990362546,0.849156731411124,0.136180445851321,3.12770965662743,0.145014439402857,0.172221378453092,0.162840147917255,0.542355958087945,6.9521355374412
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.15,100,4.91744364181214,0.835806344630254,0.844675807938107,0.138903959594244,3.0974137059281,0.145275513249006,0.17177132458743,0.1661915591891,0.538376346104757,6.90195445762777
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.2,100,4.90500120006418,0.835319411872701,0.840471187368416,0.141516969295159,3.06920113422378,0.145517901933155,0.171349843371582,0.169416593561368,0.534674165732389,6.8534835372296
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.25,100,4.89319931277658,0.8348240729181,0.836510883047369,0.144029573481553,3.04282254272982,0.145743831109875,0.170953772690837,0.172526857039595,0.5312168505333,6.80657683965346
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.3,100,4.88196679580036,0.834321842887582,0.832768046374647,0.146450447688133,3.01806946733289,0.14595516350257,0.170580440467359,0.175532318776731,0.527977094597103,6.76110788490921
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.35,100,4.87124346202889,0.833813953065814,0.829219931376344,0.148787107122093,2.99476600273114,0.146153472681917,0.170227568759409,0.178441613473874,0.524931790310725,6.71696621620942
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.4,100,4.86097798775133,0.83330141183612,0.825847106457103,0.151046110539995,2.97276244931809,0.146340099134667,0.169893200203348,0.181262276043881,0.522061219815358,6.6740547062874
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.45,100,4.85112626968632,0.832785050677907,0.822632845932021,0.153233220581308,2.9519304261706,0.14651619346949,0.16957564083056,0.184000926117216,0.519348430999349,6.6322874178654
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.5,100,4.84165014371669,0.832265559332169,0.819562654412213,0.155353531357455,2.93215906387004,0.146682750130559,0.169273415072299,0.186663414838545,0.516778749866597,6.59158788525586
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.55,100,4.83251637414429,0.8317435129968,0.816623890787809,0.157411571077243,2.91335200427456,0.146840634004985,0.168985229963636,0.189254942921146,0.514339395141173,6.5518877201903
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.6,100,4.82369584795386,0.831219393579182,0.813805467858153,0.159411385402224,2.89542501131782,0.146990601640537,0.16870994637926,0.191780156518976,0.512019170517731,6.5131254702343
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.65,100,4.81516292631876,0.830693606463904,0.811097610106895,0.161356605757103,2.87830405007593,0.147133318326543,0.168446555707096,0.194243225783289,0.509808216585571,6.47524567611075
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.7,100,4.80689491804773,0.830166493858207,0.808491656659673,0.163250505771071,2.86192372867325,0.147269371964766,0.168194160771884,0.196647909761284,0.507697809115337,6.43819808721761
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.75,100,4.79887164855989,0.829638345499351,0.805979899706003,0.165096048265571,2.84622602419857,0.1473992844243,0.167951960112931,0.198997610418069,0.505680193728481,6.40193700411094
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.8,100,4.79107510439989,0.829109407309259,0.803555451016419,0.166895924645657,2.83115923301727,0.147523520906099,0.167719234932985,0.201295417919924,0.503748449382544,6.3664207237485
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.85,100,4.78348913800652,0.828579888438044,0.801212130908769,0.16865258813723,2.81667709992027,0.147642497719416,0.167495338192127,0.203544148838994,0.501896374874905,6.33161106855419
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.9,100,4.77609922092987,0.828049967032846,0.798944375295638,0.170368282000652,2.8027380909504,0.14775658878094,0.167279685437542,0.20574637858043,0.50011839388046,6.29747298435054
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,0.95,100,4.76889223629748,0.827519794990585,0.796747157403107,0.172045063614559,2.78930478252672,0.147866131079009,0.16707174704826,0.207904469060485,0.498409475023005,6.26397419525621
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.75,1,100,4.76185630329978,0.826989501895143,0.794615921476735,0.173684825142207,2.77634334536419,0.147971429293405,0.166871041641071,0.21002059245515,0.496765064225521,6.23108490600016
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0,100,4.952860800755,0.84247884238965,0.865295705891895,0.132195404512381,2.94812424526974,0.145371780476443,0.174706243664266,0.156912432527582,0.508706033952143,7.08604309183186
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.05,100,4.93951934080162,0.842034193879287,0.86047344990411,0.134991957468717,2.91775657663307,0.145641511200806,0.174201858629521,0.16031647936624,0.504666532815233,7.03500883443832
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.1,100,4.92698109389876,0.841578844343941,0.855972882164676,0.137667216351081,2.8896310444552,0.145890630131914,0.173731716410411,0.16358207822869,0.50092762758663,6.98585821799052
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.15,100,4.91514535656743,0.841114896883653,0.851754159697077,0.140233171414453,2.86346072999425,0.146121763062984,0.173291753937449,0.166722967259312,0.497451575139867,6.93841653738171
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.2,100,4.90392891758724,0.840644019009726,0.847784281209949,0.142699993525805,2.83900901477707,0.146337078193269,0.172878582756265,0.16975079855312,0.494207149271374,6.8925343159312
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.25,100,4.89326225954385,0.840167546450244,0.844035615909098,0.145076394609109,2.81607860606899,0.146538385378309,0.172489347829842,0.1726755517064,0.491168236353898,6.84808249990239
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.3,100,4.88308673382482,0.839686558742844,0.840484806294935,0.14736990176747,2.79450338282281,0.146727210010812,0.172121621447547,0.175505848263319,0.48831278821618,6.80494876700803
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.35,100,4.8733524250937,0.839201935189829,0.8371119365821,0.149587068968921,2.77414223778466,0.146904848910388,0.171773322255881,0.178249194498204,0.485622028749846,6.76303464910093
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.4,100,4.86401651326924,0.838714396886231,0.833899893284494,0.151733642767754,2.7548743588441,0.147072413217436,0.171442652591656,0.180912171450821,0.483079844068777,6.72225326008061
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.45,100,4.8550420005186,0.8382245387039,0.830833867138346,0.153814693647686,2.73659556551805,0.147230861743278,0.171128049365916,0.183500585517958,0.48067230765763,6.68252748055608
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.5,100,4.84639671011099,0.837732853921851,0.827900960539439,0.155834721282954,2.71921543067733,0.147381027206475,0.170828145127327,0.186019589124878,0.478387306278795,6.64378849197162
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.55,100,4.83805249052788,0.837239753398454,0.825089874821234,0.15779773975389,2.7026549946705,0.147523637094541,0.170541736873799,0.188473778405015,0.476214242105834,6.60597458144382
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.6,100,4.82998457647798,0.836745580641701,0.822390658694672,0.159707347173925,2.68684493193706,0.14765933041481,0.170267760832967,0.19086727300244,0.474143793235205,6.56903015868895
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.65,100,4.82217107122375,0.83625062376161,0.819794504070384,0.161566783062836,2.67172406718739,0.147788671265473,0.17000527189143,0.193203781823299,0.472167719411077,6.53290494084092
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.7,100,4.81459252368307,0.835755125027909,0.817293578969387,0.163378975991966,2.6572381644651,0.147912159921447,0.169753426681304,0.19548665763373,0.470278703129231,6.49755327143956
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.75,100,4.80723158028874,0.835259288570712,0.814880889742248,0.165146583435979,2.64333893128441,0.148030241959354,0.169511469570872,0.197718942723255,0.468470218688846,6.46293354758417
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.8,100,4.80007269634216,0.83476328662837,0.812550166653332,0.166872025328231,2.6299831937925,0.148143315821644,0.169278720981148,0.199903407350641,0.466736423516278,6.42900773499626
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.85,100,4.79310189510564,0.83426726464936,0.810295768244557,0.168557512489452,2.61713220905253,0.148251739128073,0.169054567580124,0.20204258231359,0.465072067382634,6.39574095506701
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.9,100,4.78630656549474,0.833771345483358,0.808112600907952,0.170205070851793,2.60475108810916,0.14835583397424,0.168838454004131,0.204138786699513,0.463472416106745,6.36310113126235
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,0.95,100,4.77967529120546,0.833275632843257,0.805996050862657,0.171816562211056,2.59280830919851,0.148455891405193,0.168629875829783,0.20619415165759,0.46193318706736,6.33105868479339
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.8,1,100,4.77319770561214,0.832780214179758,0.803941926316187,0.173393702094084,2.58127530480008,0.148552175212754,0.168428373576679,0.20821064086503,0.460450494406497,6.29958627142494
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0,100,4.94647620344942,0.846982788418384,0.870487242510185,0.133781552099334,2.73517758784174,0.146196389688316,0.175981285809715,0.157950732799602,0.472114774900637,7.10941506296321
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.05,100,4.93448475972986,0.846545544121328,0.865964064126429,0.136413417596672,2.70888691542422,0.1464350642752,0.175492296823678,0.161141262326603,0.468582030026658,7.06117959498952
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.1,100,4.92317609046467,0.846101121762214,0.861728377332297,0.138936824882931,2.68444397720261,0.146656347171022,0.175035050848844,0.164208297695624,0.465299876995587,7.01465472881599
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.15,100,4.91246838501635,0.845651008513363,0.857746121205847,0.141362050784468,2.66162261389587,0.146862360906167,0.174605932085401,0.167163580911444,0.462238177431103,6.96968725570327
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.2,100,4.90229347438856,0.8451963883687,0.853988851814457,0.143697871486564,2.64023473834514,0.147054872396631,0.174201902900351,0.170017138577595,0.459371795582173,6.9261453925274
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.25,100,4.89259397818637,0.844738212483803,0.850432578630906,0.145951849502464,2.62012233438581,0.147235367311916,0.173820386981335,0.172777610087412,0.45667955895016,6.88391482053117
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.3,100,4.88332115763836,0.844277250946017,0.847056886638426,0.148130554140126,2.60115144151022,0.147405106070397,0.173459180605699,0.175452499725824,0.454143474446756,6.84289561709411
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.35,100,4.87443327533915,0.843814131457088,0.843844263997056,0.150239733310156,2.58320756362156,0.147565166637281,0.173116384271019,0.178048373106438,0.451748128377827,6.80299984641038
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.4,100,4.86589432499337,0.843349368630591,0.840779580175521,0.152284449138097,2.56619211686682,0.147716477678547,0.172790349321174,0.1805710122074,0.449480220949882,6.7641496441579
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.45,100,4.85767303556557,0.842883386453298,0.83784967593219,0.15426918624929,2.55001964750875,0.147859844557909,0.172479635784017,0.183025539153674,0.447328200745297,6.72627567787301
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.5,100,4.8497420818232,0.842416535696528,0.835043037607759,0.156197939143003,2.53461562854108,0.147995969947794,0.172182978706743,0.185416516087087,0.445281974528934,6.68931589680226
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.55,100,4.84207745211562,0.841949107548864,0.832349535783248,0.158074283369521,2.51991469687141,0.14812547033534,0.171899261012352,0.187748026516373,0.443332674543336,6.65321450744041
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.6,100,4.83465793734763,0.841481344388337,0.8297602136482,0.1599014340209,2.50585922982533,0.148248889363226,0.171627491417401,0.190023742162852,0.441472470185571,6.61792112692686
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.65,100,4.82746471437312,0.841013448365867,0.827267114170515,0.161682294183352,2.49239818580512,0.148366708703962,0.171366786319005,0.192246978330143,0.439694414311866,6.58339007799923
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.7,100,4.82048100367821,0.840545588297457,0.824863137850502,0.163419495371628,2.47948615262405,0.148479356993112,0.17111635482457,0.194420740108383,0.437992316824416,6.54957979764017
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.75,100,4.81369178604955,0.840077905237692,0.82254192480047,0.165115431503485,2.46708256060464,0.148587217221157,0.170875486291885,0.196547761194562,0.436360639947281,6.5164523378071
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.8,100,4.80708356647272,0.839610517016408,0.820297756334225,0.166772287627684,2.45515102750257,0.148690632891096,0.170643539890889,0.198630536716377,0.434794410889268,6.4839729413237
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.85,100,4.80064417614583,0.839143521953787,0.818125472326117,0.168392064359175,2.44365880973148,0.148789913179984,0.170419935805978,0.200671351149927,0.433289148553393,6.45210967956527
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.9,100,4.79436260547756,0.83867700191977,0.816020401408783,0.169976598777412,2.43257633993343,0.148885337290797,0.170204147778994,0.202672302195395,0.431840801676409,6.42083314129018
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,0.95,100,4.788228862445,0.838211024866641,0.813978301694266,0.171527582391677,2.42187683516495,0.148977158141673,0.16999569675511,0.204635321301061,0.43044569633217,6.39011616407039
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.85,1,100,4.78223385184084,0.837745646935666,0.811995310175337,0.173046576659468,2.41153596320363,0.149065605509423,0.169794145441627,0.206562191391198,0.429100491154573,6.3599336014111
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0,100,4.9404622568639,0.850865064373153,0.874899254896928,0.135159948702122,2.55031374679545,0.146920561932839,0.177088541397398,0.158850039050195,0.440367743926912,7.12937655451967
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.05,100,4.92961464229985,0.850437417022363,0.870643642894771,0.137644972322197,2.52734653554842,0.147133176015388,0.176614949863217,0.161851971193992,0.437253247827111,7.08366954392975
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.1,100,4.91935223459616,0.850005135546637,0.866646190220318,0.140032482555951,2.50591879401788,0.147330990440205,0.176170794220728,0.164743101776552,0.434349726190709,7.03952052883981
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.15,100,4.90960792449189,0.849569273739036,0.862877597138503,0.142331346425047,2.48585002358012,0.147515737838385,0.175752852449578,0.167533538258315,0.431632842334442,6.99679479511612
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.2,100,4.90032535669882,0.849130672558621,0.859313209335974,0.14454918396013,2.46698893650765,0.147688871475427,0.175358399042072,0.170231966211479,0.429082146894211,6.95537586280269
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.25,100,4.89145676191013,0.848690008337996,0.855932090075206,0.14669259850223,2.44920753759471,0.147851621623485,0.174985108064405,0.172845912006789,0.426680298540317,6.91516221643116
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.3,100,4.88296130725628,0.848247828607845,0.852716312520859,0.148767355343799,2.43239662525981,0.148005038465579,0.174630978798396,0.175381946556772,0.424412469968793,6.87606475151361
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.35,100,4.87480382347549,0.847804579093553,0.849650412434843,0.150778522152332,2.41646232332628,0.148150025207552,0.174294277924211,0.177845845458325,0.422265888793205,6.8380047545156
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.4,100,4.86695381025663,0.847360624316065,0.846720959561794,0.152730580681837,2.40132337331967,0.148287363955573,0.173973494011267,0.180242716381955,0.420229478236481,6.8009122862264
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.45,100,4.85938464999715,0.846916263491196,0.843916218134464,0.154627516610935,2.38690899614944,0.148417736171131,0.17366730129811,0.182577101511219,0.418293572725432,6.76472487432273
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.5,100,4.85207297978547,0.846471742927017,0.84122587517697,0.156472892505856,2.37315718573584,0.148541739008078,0.17337453057315,0.184853060735127,0.416449690440654,6.72938644585056
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.55,100,4.84499818495677,0.846027265781387,0.838640821003968,0.158269907613872,2.36001333428027,0.148659898484842,0.173094145547435,0.187074239820976,0.414690349693334,6.69484644796638
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.6,100,4.83814198709565,0.845582999807593,0.836152970345268,0.160021447270336,2.34742911498582,0.148772680197587,0.17282522352082,0.189243926742553,0.413008919396153,6.66105911792297
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.65,100,4.8314881061571,0.845139083551203,0.833755115409025,0.161730124034826,2.33536156666369,0.148880498103422,0.172566939437668,0.191365098576733,0.411399496323749,6.6279828724886
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.7,100,4.82502198129861,0.844695631343573,0.83144080428748,0.163398312182058,2.32377233813675,0.148983721774801,0.172318552642885,0.193440460822742,0.409856803618449,6.59557979377535
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.75,100,4.8187305386216,0.84425273735239,0.829204239644214,0.165028176809613,2.31262706022172,0.149082682432465,0.172079395807305,0.195472480583418,0.408376106288953,6.56381519351768
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.8,100,4.81260199669436,0.843810478887456,0.827040193762013,0.166621698551384,2.30189482038639,0.149177677994684,0.171848865609515,0.197463414736293,0.406953140408951,6.53265724166418
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.85,100,4.80662570273244,0.843368919113905,0.824943936886252,0.168180694678436,2.29154772065704,0.14926897732839,0.171626414850088,0.199415333985911,0.405584053442549,6.50207664805876
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.9,100,4.80079199382924,0.842928109290766,0.822911176447677,0.169706837210194,2.28156050349718,0.149356823848293,0.171411545741915,0.201330143507712,0.404265353669093,6.47204638823023
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,0.95,100,4.79509207878862,0.84248809062686,0.820938005245055,0.171201668536092,2.27191023354444,0.149441438579881,0.171203804172296,0.203209600753772,0.402993867097415,6.44254146604995
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.9,1,100,4.78951793700498,0.84204889582639,0.819020857051539,0.172666614952131,2.2625760255318,0.149523022778908,0.171002774772714,0.205055330881558,0.401766700581665,6.41353870738013
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.95,0,100,4.93483520907212,0.854244255617263,0.878690277791917,0.136368265375203,2.38842745997316,0.147561328329961,0.178058686980377,0.159636151461933,0.412574654492382,7.14661043309904
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.95,0.05,100,4.92496501032014,0.853827436442072,0.874674834799839,0.138721635795457,2.36820163806775,0.147751877975902,0.177600212989733,0.162470342219869,0.40980908379823,7.10319481023775
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.95,0.1,100,4.91560023121222,0.853407837216821,0.870892275776583,0.140986890075308,2.3492711996269,0.147929735423167,0.177169060707326,0.16520458792024,0.407222727332159,7.06120252314245
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.95,0.15,100,4.90668532184001,0.852986203020986,0.867317244504859,0.143171726848171,2.33149044194963,0.148096327948419,0.176762353323203,0.167847646704138,0.404795730431156,7.02051474023603
7,11,1.5,0.15,1,0.8,0.1,1,2,0.15,0.8,30,0.95,0.2,100,4.89817329651007,0.852563128604822,0.863928254242209,0.145282801096266,2.31473635692771,0.148252861126006,0.176377641611364,0.170407089189998,0.402511293478637,6.98102819656466
